Tempo    Pot Rx    Pot Turbina     Tmed   Delta I  Cboro  Banco D  Volume de Água
1216       46.21     300.4          297.6      0.386        1795       186     1189
1217       46.21     300.3          297.6      0.386        1795       186     1189
1218       46.21     300.4          297.6      0.386        1795       186     1189
1219       46.21     300.4          297.6      0.386        1795       186     1189
1220       46.20     300.3          297.6      0.386        1795       186     1189
1221       46.21     300.4          297.6      0.386        1795       186     1189
1222       46.21     300.4          297.6      0.386        1795       186     1189
1223       46.20     300.3          297.6      0.386        1795       186     1189
1224       46.21     300.3          297.6      0.386        1795       186     1189
1225       46.21     300.3          297.6      0.386        1795       186     1189
1226       46.20     300.3          297.6      0.386        1795       186     1189
1227       46.21     300.3          297.6      0.386        1795       186     1189
1228       46.21     300.4          297.6      0.386        1795       186     1189
1229       46.21     300.4          297.6      0.386        1795       186     1189
1230       46.21     300.3          297.6      0.386        1795       186     1189
1231       46.21     300.4          297.6      0.386        1795       186     1189
1232       46.21     300.4          297.6      0.386        1795       186     1189
1233       46.20     300.3          297.6      0.386        1795       186     1189
1234       46.21     300.3          297.6      0.386        1795       186     1189
1235       46.21     300.3          297.6      0.385        1795       186     1189
1236       46.20     300.3          297.6      0.385        1795       186     1189
1237       46.21     300.3          297.6      0.385        1795       186     1189
1238       46.21     300.4          297.6      0.385        1795       186     1189
1239       46.21     300.4          297.6      0.385        1795       186     1189
1240       46.21     300.3          297.6      0.385        1795       186     1189
1241       46.21     300.4          297.6      0.385        1795       186     1189
1242       46.21     300.4          297.6      0.385        1795       186     1189
1243       46.20     300.3          297.6      0.385        1795       186     1189
1244       46.21     300.3          297.6      0.385        1795       186     1189
1245       46.21     300.3          297.6      0.385        1795       186     1189
1246       46.20     300.3          297.6      0.385        1795       186     1189
1247       46.21     300.3          297.6      0.385        1795       186     1189
1248       46.21     300.4          297.6      0.385        1795       186     1189
1249       46.21     300.4          297.6      0.385        1795       186     1189
1250       46.21     300.3          297.6      0.385        1795       186     1189
1251       46.21     300.4          297.6      0.385        1795       186     1189
1252       46.21     300.4          297.6      0.385        1795       186     1189
1253       46.20     300.3          297.6      0.385        1795       186     1189
1254       46.21     300.3          297.6      0.385        1795       186     1189
1255       46.21     300.4          297.6      0.385        1795       186     1189
1256       46.21     300.4          297.7      0.385        1795       186     1189
1257       46.21     300.3          297.7      0.385        1795       186     1189
1258       46.21     300.4          297.7      0.385        1795       186     1189
1259       46.21     300.4          297.7      0.385        1795       186     1189
1260       46.20     300.3          297.7      0.385        1795       186     1189
1261       46.21     300.3          297.7      0.385        1795       186     1189
1262       46.21     300.3          297.7      0.385        1795       186     1189
1263       46.20     300.3          297.7      0.385        1795       186     1189
1264       46.21     300.3          297.7      0.385        1795       186     1189
1265       46.21     300.4          297.7      0.385        1795       186     1189
1266       46.21     300.4          297.7      0.385        1795       186     1189
1267       46.20     300.3          297.7      0.385        1795       186     1189
1268       46.21     300.3          297.7      0.385        1795       186     1189
1269       46.21     300.3          297.7      0.385        1795       186     1189
1270       46.20     300.3          297.6      0.385        1795       186     1189
1273       46.21     300.3          297.3      0.317        1795       185     1189
1274       46.20     300.3          297.3      0.317        1795       185     1189
1275       46.21     300.3          297.3      0.317        1795       185     1189
1276       46.21     300.3          297.3      0.317        1795       185     1189
1277       46.20     300.3          297.3      0.317        1795       185     1189
1278       46.21     300.3          297.3      0.317        1795       185     1189
1279       46.21     300.4          297.3      0.317        1795       185     1189
1280       46.21     300.4          297.3      0.317        1795       185     1189
1281       46.20     300.3          297.3      0.317        1795       185     1189
1282       46.21     300.3          297.3      0.317        1795       185     1189
1283       46.21     300.4          297.3      0.317        1795       185     1189
1284       46.21     300.4          297.3      0.317        1795       185     1189
1285       46.21     300.3          297.3      0.317        1795       185     1189
1286       46.21     300.4          297.3      0.317        1795       185     1189
1287       46.21     300.4          297.3      0.317        1795       185     1189
1288       46.20     300.3          297.3      0.317        1795       185     1189
1289       46.21     300.3          297.3      0.317        1795       185     1189
1290       46.21     300.4          297.3      0.317        1795       185     1189
1291       46.21     300.4          297.3      0.317        1795       185     1189
1292       46.20     300.3          297.3      0.317        1795       185     1189
1293       46.21     300.3          297.3      0.317        1795       185     1189
1294       46.21     300.3          297.3      0.317        1795       185     1189
1295       46.20     300.3          297.3      0.317        1795       185     1189
1296       46.21     300.3          297.3      0.317        1795       185     1189
1297       46.21     300.4          297.3      0.317        1795       185     1189
1298       46.21     300.4          297.3      0.317        1795       185     1189
1299       46.20     300.3          297.3      0.317        1795       185     1189
1300       46.21     300.3          297.3      0.317        1795       185     1189
1301       46.21     300.4          297.3      0.317        1795       185     1189
1302       46.21     300.4          297.4      0.317        1795       185     1189
1303       46.20     300.3          297.4      0.317        1795       185     1189
1304       46.21     300.3          297.4      0.317        1795       185     1189
1305       46.21     300.3          297.4      0.317        1795       185     1189
1306       46.20     300.3          297.4      0.317        1795       185     1189
1307       46.21     300.3          297.4      0.317        1795       185     1189
1308       46.21     300.4          297.4      0.317        1795       185     1189
1309       46.21     300.4          297.4      0.317        1795       185     1189
1310       46.20     300.3          297.4      0.317        1795       185     1189
1311       46.21     300.3          297.4      0.317        1795       185     1189
1312       46.21     300.4          297.4      0.317        1795       185     1189
1313       46.21     300.4          297.4      0.317        1795       185     1189
1314       46.20     300.3          297.4      0.317        1795       185     1189
1315       46.21     300.3          297.4      0.317        1795       185     1189
1316       46.21     300.4          297.4      0.317        1795       185     1189
1317       46.21     300.4          297.4      0.317        1795       185     1189
1318       46.20     300.3          297.4      0.317        1795       185     1189
1319       46.21     300.3          297.4      0.317        1795       185     1189
1320       46.21     300.3          297.4      0.317        1795       185     1189
1321       46.20     300.3          297.4      0.317        1795       185     1189
1322       46.21     300.3          297.4      0.317        1795       185     1189
1323       46.21     300.4          297.4      0.317        1795       185     1189
1324       46.21     300.4          297.4      0.317        1795       185     1189
1325       46.20     300.3          297.4      0.317        1795       185     1189
1326       46.21     300.3          297.4      0.317        1795       185     1189
1327       46.21     300.4          297.4      0.317        1795       185     1189
1328       46.21     300.4          297.4      0.317        1795       185     1189
1329       46.20     300.3          297.4      0.317        1795       185     1189
1330       46.21     300.3          297.4      0.317        1795       185     1189
1331       46.21     300.4          297.4      0.317        1795       185     1189
1332       46.21     300.4          297.4      0.317        1795       185     1189
1333       46.20     300.3          297.4      0.317        1795       185     1189
1334       46.21     300.3          297.4      0.317        1795       185     1189
1335       46.21     300.4          297.4      0.317        1795       185     1189
1336       46.21     300.4          297.4      0.317        1795       185     1189
1337       46.20     300.3          297.4      0.317        1795       185     1189
1338       46.21     300.3          297.4      0.317        1795       185     1189
1339       46.21     300.4          297.4      0.317        1795       185     1189
1340       46.21     300.4          297.4      0.317        1795       185     1189
1341       46.20     300.3          297.4      0.316        1795       185     1189
1342       46.21     300.3          297.4      0.316        1795       185     1189
1343       46.21     300.4          297.4      0.316        1795       185     1189
1344       46.21     300.4          297.4      0.316        1795       185     1189
1345       46.20     300.3          297.4      0.316        1795       185     1189
1346       46.21     300.3          297.4      0.316        1795       185     1189
1347       46.21     300.4          297.4      0.316        1795       185     1189
1348       46.21     300.4          297.4      0.316        1795       185     1189
1349       46.20     300.3          297.4      0.316        1795       185     1189
1350       46.21     300.3          297.4      0.316        1795       185     1189
1351       46.21     300.4          297.4      0.316        1795       185     1189
1352       46.21     300.4          297.4      0.316        1795       185     1189
1353       46.20     300.3          297.4      0.316        1795       185     1189
1354       46.21     300.3          297.4      0.316        1795       185     1189
1355       46.21     300.4          297.4      0.316        1795       185     1189
1356       46.21     300.4          297.4      0.316        1795       185     1189
1357       46.20     300.3          297.4      0.316        1795       185     1189
1358       46.21     300.3          297.4      0.316        1795       185     1189
1359       46.21     300.4          297.4      0.316        1795       185     1189
1360       46.21     300.4          297.4      0.316        1795       185     1189
1361       46.20     300.3          297.4      0.316        1795       185     1189
1362       46.21     300.3          297.4      0.316        1795       185     1189
1363       46.21     300.4          297.4      0.316        1795       185     1189
1364       46.21     300.4          297.4      0.316        1795       185     1189
1365       46.20     300.3          297.4      0.316        1795       185     1189
1366       46.21     300.3          297.4      0.316        1795       185     1189
1367       46.21     300.4          297.4      0.316        1795       185     1189
1368       46.21     300.4          297.4      0.316        1795       185     1189
1369       46.20     300.3          297.4      0.316        1795       185     1189
1370       46.21     300.3          297.4      0.316        1795       185     1189
1371       46.21     300.4          297.4      0.316        1795       185     1189
1372       46.21     300.4          297.5      0.316        1795       185     1189
1373       46.20     300.3          297.5      0.316        1795       185     1189
1374       46.21     300.3          297.5      0.316        1795       185     1189
1375       46.21     300.4          297.5      0.316        1795       185     1189
1376       46.21     300.4          297.5      0.316        1795       185     1189
1377       46.20     300.3          297.5      0.316        1795       185     1189
1378       46.21     300.3          297.5      0.316        1795       185     1189
1379       46.21     300.3          297.5      0.316        1795       185     1189
1380       46.21     300.3          297.5      0.316        1795       185     1189
1381       46.20     300.3          297.5      0.316        1795       185     1189
1382       46.20     300.3          297.5      0.316        1795       185     1189
1383       46.21     300.3          297.5      0.316        1795       185     1189
1384       46.21     300.4          297.5      0.316        1795       185     1189
1385       46.21     300.4          297.5      0.316        1795       185     1189
1386       46.20     300.3          297.5      0.316        1795       185     1189
1387       46.21     300.3          297.5      0.316        1795       185     1189
1388       46.21     300.4          297.5      0.316        1795       185     1189
1389       46.21     300.4          297.5      0.316        1795       185     1189
1390       46.20     300.3          297.5      0.316        1795       185     1189
1391       46.21     300.3          297.5      0.316        1795       185     1189
1392       46.21     300.4          297.5      0.316        1795       185     1189
1393       46.21     300.4          297.5      0.316        1795       185     1189
1394       46.20     300.3          297.5      0.316        1795       185     1189
1395       46.21     300.3          297.5      0.316        1795       185     1189
1396       46.21     300.3          297.5      0.316        1795       185     1189
1397       46.21     300.3          297.4      0.316        1795       185     1189
1398       46.20     300.3          297.4      0.316        1795       185     1189
1399       46.20     300.3          297.4      0.316        1795       185     1189
1400       46.21     300.3          297.4      0.316        1795       185     1189
1401       46.21     300.4          297.4      0.316        1795       185     1189
1402       46.21     300.4          297.4      0.316        1795       185     1189
1403       46.20     300.3          297.4      0.316        1795       185     1189
1404       46.21     300.3          297.4      0.316        1795       185     1189
1405       46.21     300.4          297.4      0.316        1795       185     1189
1406       46.21     300.4          297.4      0.316        1795       185     1189
1407       46.20     300.3          297.4      0.316        1795       185     1189
1408       46.21     300.3          297.4      0.316        1795       185     1189
1409       46.21     300.3          297.4      0.316        1795       185     1189
1410       46.21     300.4          297.4      0.316        1795       185     1189
1411       46.21     300.4          297.4      0.316        1795       185     1189
1412       46.20     300.3          297.4      0.316        1795       185     1189
1413       46.21     300.3          297.4      0.316        1795       185     1189
1414       46.21     300.4          297.4      0.316        1795       185     1189
1415       46.21     300.4          297.4      0.316        1795       185     1189
1416       46.20     300.3          297.4      0.316        1795       185     1189
1417       46.21     300.3          297.4      0.316        1795       185     1189
1418       46.21     300.4          297.4      0.316        1795       185     1189
1419       46.21     300.4          297.4      0.316        1795       185     1189
1420       46.20     300.3          297.4      0.316        1795       185     1189
1421       46.20     300.3          297.4      0.316        1795       185     1189
1422       46.21     300.3          297.4      0.316        1795       185     1189
1423       46.21     300.4          297.4      0.316        1795       185     1189
1424       46.21     300.4          297.4      0.316        1795       185     1189
1425       46.20     300.3          297.4      0.316        1795       185     1189
1426       46.21     300.3          297.4      0.316        1795       185     1189
1427       46.21     300.4          297.4      0.316        1795       185     1189
1428       46.21     300.4          297.4      0.316        1795       185     1189
1429       46.20     300.3          297.4      0.316        1795       185     1189
1430       46.20     300.3          297.4      0.316        1795       185     1189
1431       46.21     300.3          297.4      0.316        1795       185     1189
1432       46.21     300.4          297.4      0.316        1795       185     1189
1433       46.21     300.4          297.4      0.316        1795       185     1189
1434       46.20     300.3          297.4      0.316        1795       185     1189
1435       46.21     300.3          297.4      0.316        1795       185     1189
1436       46.21     300.3          297.4      0.316        1795       185     1189
1437       46.21     300.4          297.4      0.316        1795       185     1189
1438       46.21     300.4          297.4      0.316        1795       185     1189
1439       46.20     300.3          297.4      0.316        1795       185     1189
1440       46.21     300.3          297.4      0.315        1795       185     1189
